stamp_sec,estimate_x_m,estimate_y_m,estimate_yaw_rad,truth_x_m,truth_y_m,truth_yaw_rad,xy_error_m,yaw_error_rad,sync_error_sec
277.2,-2.926116141058515,-0.8146563092417844,-3.005622037581111,-5.041754225676577,0.8748184654514114,1.5624471412869643,2.7074433547926735,1.715116128311511,0.009999999999990905
277.5,-2.9506369882465853,-0.8055327562530281,-3.0219676078724054,-5.040081411735198,0.9868129575775205,1.560719105027109,2.7528678058952267,1.700498594280072,0.0049999999999954525
277.8,-3.0144967398881777,-0.7092392532988387,-3.0527560116447456,-5.037758346200048,1.1068035895150894,1.5581712533883334,2.7187495534733213,1.6722580421465072,0.009999999999990905
278.1,-2.973560011417915,-1.05497165282673,-2.9319069167355565,-5.03530672934963,1.2247911417131176,1.5559844608401785,3.073779095554906,1.795293929603851,0.010000000000047748
278.4,-3.2694822274322055,-0.99374611521053,-2.9527224990117467,-5.0328458574035775,1.352775263715584,1.5547375597601203,2.935236595789703,1.775725248407719,0.010000000000047748
278.7,-3.364225596613035,-1.1062507139524713,-2.91166249224559,-5.0310523013778905,1.4647606692455817,1.5547758073544937,3.064051369714815,1.816747007579503,0.014999999999986358
279.0,-3.5478804987499193,-1.149179934002729,-2.9234569226625493,-5.029572900342403,1.5867455640458836,1.5558849810389597,3.111382442550169,1.8038434034780775,0.009999999999990905
279.3,-3.376261632648029,-0.7646732707718014,-3.02624198998989,-5.0285024686287905,1.7147321410693368,1.557788934186304,2.9794883749310936,1.6991543830033928,0.009999999999990905
279.6,-3.7039509895369847,-1.1049076486218037,-2.93079131497701,-5.027721232391347,1.8347225311906181,1.559561459599653,3.2239406399514725,1.7928325326029235,0.009999999999990905
279.9,-3.785457471977929,-1.0383363684267013,-2.9464295075422964,-5.026879537878097,1.9547154459912603,1.5606947647597547,3.240291330959995,1.7760610348775352,0.010000000000047748
280.2,-3.8380910784006503,-0.9972368215066345,-2.9400352506999594,-5.02579371895656,2.0667098450850876,1.5607765230410766,3.2860929290118994,1.7823735334385502,0.009999999999990905
280.5,-4.0030924118494315,-1.2771690339563158,-2.851920994953094,-5.024184247276459,2.186703080721685,1.5598240505872607,3.611237815932313,1.871440261639232,0.009999999999990905
280.8,-4.129083056382519,-1.2562914578664734,-2.8804011562568563,-5.022194996425291,2.3066942344900787,1.5582813202169292,3.673216027051018,1.8445028307058007,0.009999999999990905
281.1,-4.1650927249551035,-1.0623549821544904,-2.9921425542547038,-5.019919997179944,2.432682429149147,1.556706665551091,3.5980572774417294,1.7343360873737919,0.0049999999999954525
281.4,-4.289706009564076,-1.0718234431030482,-3.0058456147900228,-5.017989293022845,2.544670393368452,1.5559087849964344,3.6890953105337134,1.7214309073931295,0.009999999999990905
281.7,-4.483004542896,-0.9696610993269108,-3.0456103860327706,-5.016029629953735,2.6726559621381103,1.5558068443478064,3.6811125111400886,1.68176807679901,0.0049999999999954525
282.0,-4.2150125838463515,-0.6994447349926699,-3.1151307723507955,-5.014641382229128,2.7846437179565733,1.556492938346104,3.574671811953838,1.6115615964826875,0.009999999999990905
282.3,-4.32118081572802,-0.6328048641187154,3.136016771507495,-5.013411439040421,2.912631312585611,1.5578627779138092,3.612381613137691,1.5781539935936857,0.009999999999990905
282.6,-4.615825499982408,-1.0420863606285586,-3.048789583835756,-5.012425485733006,3.034621701665837,1.5592046555318735,4.095954122530366,1.675191067811957,0.009999999999990905
282.9,-4.803278417988147,-1.2103338090991107,-2.9991985942879045,-5.011419124255658,3.1526142052625388,1.560016464631161,4.367910018490284,1.7239702482605213,0.0049999999999954525
283.2,-4.94136319533354,-1.2053325245569375,-3.0026639504401427,-5.010170583407744,3.2686075181574643,1.5600047932215637,4.474469126327383,1.7205165635178796,0.0049999999999954525
283.5,-5.10348400592701,-1.2061044668774454,-3.0069676822179683,-5.008568512721714,3.3866000616289105,1.5592318371984502,4.593685213095603,1.716985787763168,0.009999999999990905
